station,valid,drct,sknt,sped,gust,gust_mph
CAE,2024-04-01 08:56,230.00,11.00,12.65,null,null
CAE,2024-04-01 09:56,230.00,12.00,13.80,null,null
CAE,2024-04-01 10:56,260.00,13.00,14.95,19.00,21.85
CAE,2024-04-01 11:56,240.00,15.00,17.25,23.00,26.45
CAE,2024-04-01 12:56,240.00,14.00,16.10,23.00,26.45
CAE,2024-04-01 13:56,250.00,11.00,12.65,19.00,21.85
CAE,2024-04-01 14:56,220.00,11.00,12.65,17.00,19.55
CAE,2024-04-01 15:56,230.00,8.00,9.20,19.00,21.85
CAE,2024-04-01 16:56,250.00,10.00,11.50,17.00,19.55
CAE,2024-04-01 17:56,260.00,14.00,16.10,22.00,25.30
CAE,2024-04-01 18:56,250.00,13.00,14.95,null,null
CAE,2024-04-01 19:56,240.00,6.00,6.90,null,null
CAE,2024-04-01 20:56,230.00,4.00,4.60,null,null
CAE,2024-04-01 21:56,230.00,4.00,4.60,null,null
CAE,2024-04-01 22:56,230.00,7.00,8.05,null,null
CAE,2024-04-01 23:56,230.00,8.00,9.20,null,null
CAE,2024-04-02 00:56,240.00,6.00,6.90,null,null
CAE,2024-04-02 01:56,230.00,6.00,6.90,null,null
CAE,2024-04-02 02:56,230.00,6.00,6.90,null,null
CAE,2024-04-02 03:56,230.00,9.00,10.35,null,null
CAE,2024-04-02 04:56,220.00,8.00,9.20,null,null
CAE,2024-04-02 05:56,240.00,9.00,10.35,null,null
CAE,2024-04-02 06:56,220.00,5.00,5.75,null,null
CAE,2024-04-02 07:56,240.00,5.00,5.75,null,null
CAE,2024-04-02 08:56,240.00,7.00,8.05,null,null
CAE,2024-04-02 09:56,250.00,12.00,13.80,null,null
CAE,2024-04-02 10:56,220.00,13.00,14.95,null,null
CAE,2024-04-02 11:56,230.00,12.00,13.80,23.00,26.45
CAE,2024-04-02 12:56,230.00,12.00,13.80,22.00,25.30
CAE,2024-04-02 13:56,260.00,14.00,16.10,21.00,24.15
CAE,2024-04-02 14:56,250.00,15.00,17.25,21.00,24.15
CAE,2024-04-02 15:56,220.00,11.00,12.65,21.00,24.15
CAE,2024-04-02 16:56,220.00,10.00,11.50,null,null
CAE,2024-04-02 17:56,230.00,13.00,14.95,null,null
CAE,2024-04-02 18:56,210.00,12.00,13.80,20.00,23.00
CAE,2024-04-02 19:56,220.00,7.00,8.05,17.00,19.55
CAE,2024-04-02 20:56,200.00,5.00,5.75,null,null
CAE,2024-04-02 21:56,180.00,7.00,8.05,null,null
CAE,2024-04-02 22:56,200.00,5.00,5.75,null,null
CAE,2024-04-02 23:56,200.00,10.00,11.50,null,null
CAE,2024-04-03 00:56,210.00,13.00,14.95,18.00,20.70
CAE,2024-04-03 01:56,200.00,11.00,12.65,null,null
CAE,2024-04-03 02:56,190.00,12.00,13.80,19.00,21.85
CAE,2024-04-03 03:56,170.00,8.00,9.20,null,null
CAE,2024-04-03 04:25,170.00,3.00,3.45,null,null
CAE,2024-04-03 04:42,130.00,8.00,9.20,null,null
CAE,2024-04-03 04:56,140.00,12.00,13.80,19.00,21.85
CAE,2024-04-03 05:25,200.00,25.00,28.75,42.00,48.30
CAE,2024-04-03 05:32,200.00,22.00,25.30,40.00,46.00
CAE,2024-04-03 05:37,230.00,19.00,21.85,35.00,40.25
CAE,2024-04-03 05:39,220.00,18.00,20.70,31.00,35.65
CAE,2024-04-03 05:43,190.00,26.00,29.90,37.00,42.55
CAE,2024-04-03 05:56,230.00,16.00,18.40,21.00,24.15
CAE,2024-04-03 06:11,220.00,8.00,9.20,20.00,23.00
CAE,2024-04-03 06:32,210.00,7.00,8.05,null,null
CAE,2024-04-03 06:56,260.00,7.00,8.05,null,null
CAE,2024-04-03 07:04,220.00,9.00,10.35,null,null
CAE,2024-04-03 07:25,220.00,9.00,10.35,15.00,17.25
CAE,2024-04-03 07:56,200.00,11.00,12.65,17.00,19.55
CAE,2024-04-03 08:48,210.00,12.00,13.80,19.00,21.85
CAE,2024-04-03 08:56,210.00,10.00,11.50,19.00,21.85
CAE,2024-04-03 09:53,210.00,8.00,9.20,null,null
CAE,2024-04-03 09:56,200.00,9.00,10.35,null,null
CAE,2024-04-03 10:32,210.00,10.00,11.50,18.00,20.70
CAE,2024-04-03 10:56,210.00,9.00,10.35,null,null
CAE,2024-04-03 11:31,200.00,12.00,13.80,21.00,24.15
CAE,2024-04-03 11:33,210.00,13.00,14.95,21.00,24.15
CAE,2024-04-03 11:56,210.00,18.00,20.70,27.00,31.05
CAE,2024-04-03 12:12,200.00,13.00,14.95,25.00,28.75
CAE,2024-04-03 12:56,220.00,9.00,10.35,null,null
CAE,2024-04-03 13:56,250.00,15.00,17.25,27.00,31.05
CAE,2024-04-03 14:56,260.00,21.00,24.15,29.00,33.35
CAE,2024-04-03 15:56,260.00,18.00,20.70,29.00,33.35
CAE,2024-04-03 16:56,230.00,15.00,17.25,23.00,26.45
CAE,2024-04-03 17:56,250.00,16.00,18.40,25.00,28.75
CAE,2024-04-03 18:56,270.00,19.00,21.85,26.00,29.90
CAE,2024-04-03 19:56,270.00,22.00,25.30,29.00,33.35
CAE,2024-04-03 20:56,280.00,12.00,13.80,null,null
CAE,2024-04-03 21:56,280.00,9.00,10.35,null,null
CAE,2024-04-03 22:56,290.00,11.00,12.65,null,null
CAE,2024-04-03 23:56,270.00,8.00,9.20,null,null
CAE,2024-04-04 00:56,260.00,5.00,5.75,null,null
CAE,2024-04-04 01:56,280.00,8.00,9.20,null,null
CAE,2024-04-04 02:56,240.00,9.00,10.35,null,null
CAE,2024-04-04 03:56,250.00,9.00,10.35,null,null
CAE,2024-04-04 04:56,250.00,10.00,11.50,null,null
CAE,2024-04-04 05:56,250.00,10.00,11.50,null,null
CAE,2024-04-04 06:56,260.00,11.00,12.65,null,null
CAE,2024-04-04 07:56,240.00,5.00,5.75,null,null
CAE,2024-04-04 08:56,280.00,19.00,21.85,28.00,32.20
CAE,2024-04-04 09:56,280.00,15.00,17.25,27.00,31.05
CAE,2024-04-04 10:56,250.00,17.00,19.55,26.00,29.90
CAE,2024-04-04 11:56,250.00,16.00,18.40,26.00,29.90
CAE,2024-04-04 12:56,260.00,17.00,19.55,35.00,40.25
CAE,2024-04-04 13:56,280.00,18.00,20.70,28.00,32.20
CAE,2024-04-04 14:56,270.00,22.00,25.30,29.00,33.35
CAE,2024-04-04 15:56,260.00,18.00,20.70,32.00,36.80
CAE,2024-04-04 16:56,290.00,21.00,24.15,26.00,29.90
CAE,2024-04-04 17:56,290.00,17.00,19.55,29.00,33.35
CAE,2024-04-04 18:56,280.00,16.00,18.40,23.00,26.45
CAE,2024-04-04 19:56,300.00,6.00,6.90,null,null
CAE,2024-04-04 20:56,320.00,4.00,4.60,null,null
CAE,2024-04-04 21:56,320.00,5.00,5.75,null,null
CAE,2024-04-04 22:56,320.00,5.00,5.75,null,null
CAE,2024-04-04 23:56,0.00,0.00,0.00,null,null
CAE,2024-04-05 00:56,0.00,0.00,0.00,null,null
CAE,2024-04-05 01:56,170.00,3.00,3.45,null,null
CAE,2024-04-05 02:56,0.00,0.00,0.00,null,null
CAE,2024-04-05 03:56,0.00,0.00,0.00,null,null
CAE,2024-04-05 04:56,260.00,3.00,3.45,null,null
CAE,2024-04-05 05:56,270.00,7.00,8.05,null,null
CAE,2024-04-05 06:56,270.00,4.00,4.60,null,null
CAE,2024-04-05 07:56,260.00,6.00,6.90,null,null
CAE,2024-04-05 08:56,310.00,7.00,8.05,null,null
CAE,2024-04-05 09:56,330.00,4.00,4.60,null,null
CAE,2024-04-05 10:56,null,3.00,3.45,null,null
CAE,2024-04-05 11:56,null,4.00,4.60,null,null
CAE,2024-04-05 12:56,290.00,7.00,8.05,14.00,16.10
CAE,2024-04-05 13:56,290.00,7.00,8.05,16.00,18.40
CAE,2024-04-05 14:56,260.00,10.00,11.50,16.00,18.40
CAE,2024-04-05 15:56,320.00,8.00,9.20,17.00,19.55
CAE,2024-04-05 16:56,310.00,11.00,12.65,17.00,19.55
CAE,2024-04-05 17:56,320.00,6.00,6.90,null,null
CAE,2024-04-05 18:56,310.00,9.00,10.35,null,null
CAE,2024-04-05 19:56,300.00,5.00,5.75,null,null
CAE,2024-04-05 20:56,260.00,5.00,5.75,null,null
CAE,2024-04-05 21:56,360.00,11.00,12.65,26.00,29.90
CAE,2024-04-05 22:03,10.00,13.00,14.95,26.00,29.90
CAE,2024-04-05 22:56,10.00,8.00,9.20,18.00,20.70
CAE,2024-04-05 23:56,360.00,4.00,4.60,null,null
CAE,2024-04-06 00:56,330.00,3.00,3.45,null,null
CAE,2024-04-06 01:56,320.00,3.00,3.45,null,null
CAE,2024-04-06 02:56,320.00,6.00,6.90,null,null
CAE,2024-04-06 03:56,320.00,5.00,5.75,null,null
CAE,2024-04-06 04:56,340.00,4.00,4.60,null,null
CAE,2024-04-06 05:56,340.00,4.00,4.60,null,null
CAE,2024-04-06 06:56,330.00,4.00,4.60,null,null
CAE,2024-04-06 07:56,330.00,3.00,3.45,null,null
CAE,2024-04-06 08:56,40.00,6.00,6.90,null,null
CAE,2024-04-06 09:56,360.00,9.00,10.35,null,null
CAE,2024-04-06 10:56,null,4.00,4.60,null,null
CAE,2024-04-06 11:56,300.00,9.00,10.35,null,null
CAE,2024-04-06 12:56,null,4.00,4.60,null,null
CAE,2024-04-06 13:56,280.00,13.00,14.95,21.00,24.15
CAE,2024-04-06 14:56,null,5.00,5.75,null,null
CAE,2024-04-06 15:56,320.00,7.00,8.05,16.00,18.40
CAE,2024-04-06 16:56,310.00,4.00,4.60,null,null
CAE,2024-04-06 17:56,null,4.00,4.60,null,null
CAE,2024-04-06 18:56,310.00,5.00,5.75,null,null
CAE,2024-04-06 19:56,230.00,3.00,3.45,null,null
CAE,2024-04-06 20:56,0.00,0.00,0.00,null,null
CAE,2024-04-06 21:56,0.00,0.00,0.00,null,null
CAE,2024-04-06 22:56,260.00,4.00,4.60,null,null
CAE,2024-04-06 23:56,280.00,4.00,4.60,null,null
CAE,2024-04-07 00:56,0.00,0.00,0.00,null,null
CAE,2024-04-07 01:56,0.00,0.00,0.00,null,null
CAE,2024-04-07 02:56,50.00,5.00,5.75,null,null
CAE,2024-04-07 03:56,70.00,6.00,6.90,null,null
CAE,2024-04-07 04:56,80.00,5.00,5.75,null,null
CAE,2024-04-07 05:56,0.00,0.00,0.00,null,null
CAE,2024-04-07 06:56,0.00,0.00,0.00,null,null
CAE,2024-04-07 07:56,0.00,0.00,0.00,null,null
CAE,2024-04-07 08:56,60.00,5.00,5.75,null,null
CAE,2024-04-07 09:56,90.00,7.00,8.05,null,null
CAE,2024-04-07 10:56,80.00,4.00,4.60,null,null
CAE,2024-04-07 11:56,0.00,0.00,0.00,null,null
CAE,2024-04-07 12:56,80.00,4.00,4.60,null,null
CAE,2024-04-07 13:56,0.00,0.00,0.00,null,null
CAE,2024-04-07 14:56,50.00,4.00,4.60,null,null
CAE,2024-04-07 15:56,230.00,4.00,4.60,null,null
CAE,2024-04-07 16:56,310.00,4.00,4.60,null,null
CAE,2024-04-07 17:56,0.00,0.00,0.00,null,null
CAE,2024-04-07 18:56,350.00,4.00,4.60,null,null
CAE,2024-04-07 19:56,0.00,0.00,0.00,null,null
CAE,2024-04-07 20:56,0.00,0.00,0.00,null,null
CAE,2024-04-07 21:56,0.00,0.00,0.00,null,null
CAE,2024-04-07 22:56,0.00,0.00,0.00,null,null
CAE,2024-04-07 23:56,0.00,0.00,0.00,null,null
CAE,2024-04-08 00:56,0.00,0.00,0.00,null,null
CAE,2024-04-08 01:56,0.00,0.00,0.00,null,null
CAE,2024-04-08 02:56,110.00,3.00,3.45,null,null
CAE,2024-04-08 03:56,0.00,0.00,0.00,null,null
CAE,2024-04-08 04:56,0.00,0.00,0.00,null,null
CAE,2024-04-08 05:56,0.00,0.00,0.00,null,null
CAE,2024-04-08 06:56,0.00,0.00,0.00,null,null
CAE,2024-04-08 07:56,0.00,0.00,0.00,null,null
CAE,2024-04-08 08:56,0.00,0.00,0.00,null,null
CAE,2024-04-08 09:56,210.00,5.00,5.75,null,null
CAE,2024-04-08 10:56,200.00,7.00,8.05,null,null
CAE,2024-04-08 11:56,200.00,9.00,10.35,null,null
CAE,2024-04-08 12:56,null,5.00,5.75,null,null
CAE,2024-04-08 13:56,null,4.00,4.60,null,null
CAE,2024-04-08 14:56,190.00,8.00,9.20,null,null
CAE,2024-04-08 15:56,190.00,8.00,9.20,null,null
CAE,2024-04-08 16:56,180.00,11.00,12.65,15.00,17.25
CAE,2024-04-08 17:56,190.00,9.00,10.35,null,null
CAE,2024-04-08 18:56,170.00,11.00,12.65,null,null
CAE,2024-04-08 19:56,180.00,7.00,8.05,null,null
CAE,2024-04-08 20:56,170.00,7.00,8.05,null,null
CAE,2024-04-08 21:56,0.00,0.00,0.00,null,null
CAE,2024-04-08 22:56,200.00,6.00,6.90,null,null
CAE,2024-04-08 23:56,200.00,8.00,9.20,null,null
CAE,2024-04-09 00:56,190.00,5.00,5.75,null,null
CAE,2024-04-09 01:56,210.00,4.00,4.60,null,null
CAE,2024-04-09 02:56,0.00,0.00,0.00,null,null
CAE,2024-04-09 03:56,210.00,6.00,6.90,null,null
CAE,2024-04-09 04:56,210.00,3.00,3.45,null,null
CAE,2024-04-09 05:56,210.00,4.00,4.60,null,null
CAE,2024-04-09 06:56,0.00,0.00,0.00,null,null
CAE,2024-04-09 07:56,270.00,3.00,3.45,null,null
CAE,2024-04-09 08:56,250.00,4.00,4.60,null,null
CAE,2024-04-09 09:56,250.00,3.00,3.45,null,null
CAE,2024-04-09 10:56,240.00,5.00,5.75,null,null
CAE,2024-04-09 11:56,null,4.00,4.60,null,null
CAE,2024-04-09 12:56,0.00,0.00,0.00,null,null
CAE,2024-04-09 13:56,50.00,4.00,4.60,null,null
CAE,2024-04-09 14:56,0.00,0.00,0.00,null,null
CAE,2024-04-09 15:56,100.00,3.00,3.45,null,null
CAE,2024-04-09 16:56,0.00,0.00,0.00,null,null
CAE,2024-04-09 17:56,110.00,5.00,5.75,null,null
CAE,2024-04-09 18:56,110.00,4.00,4.60,null,null
CAE,2024-04-09 19:56,0.00,0.00,0.00,null,null
CAE,2024-04-09 20:56,0.00,0.00,0.00,null,null
CAE,2024-04-09 21:56,0.00,0.00,0.00,null,null
CAE,2024-04-09 22:56,0.00,0.00,0.00,null,null
CAE,2024-04-09 23:56,10.00,4.00,4.60,null,null
CAE,2024-04-10 00:56,100.00,4.00,4.60,null,null
CAE,2024-04-10 01:56,100.00,3.00,3.45,null,null
CAE,2024-04-10 02:56,0.00,0.00,0.00,null,null
CAE,2024-04-10 03:56,0.00,0.00,0.00,null,null
CAE,2024-04-10 04:56,0.00,0.00,0.00,null,null
CAE,2024-04-10 05:56,0.00,0.00,0.00,null,null
CAE,2024-04-10 06:56,140.00,4.00,4.60,null,null
CAE,2024-04-10 07:56,110.00,3.00,3.45,null,null
CAE,2024-04-10 08:56,0.00,0.00,0.00,null,null
CAE,2024-04-10 09:56,170.00,4.00,4.60,null,null
CAE,2024-04-10 10:56,180.00,14.00,16.10,null,null
CAE,2024-04-10 11:56,180.00,10.00,11.50,null,null
CAE,2024-04-10 12:56,170.00,11.00,12.65,null,null
CAE,2024-04-10 13:56,130.00,10.00,11.50,17.00,19.55
CAE,2024-04-10 14:56,130.00,15.00,17.25,20.00,23.00
CAE,2024-04-10 15:56,150.00,10.00,11.50,18.00,20.70
CAE,2024-04-10 16:56,160.00,8.00,9.20,null,null
CAE,2024-04-10 17:56,140.00,10.00,11.50,null,null
CAE,2024-04-10 18:56,150.00,11.00,12.65,null,null
CAE,2024-04-10 19:56,140.00,8.00,9.20,null,null
CAE,2024-04-10 20:56,150.00,9.00,10.35,null,null
CAE,2024-04-10 21:56,150.00,12.00,13.80,24.00,27.60
CAE,2024-04-10 22:56,120.00,4.00,4.60,null,null
CAE,2024-04-10 23:56,140.00,4.00,4.60,null,null
CAE,2024-04-11 00:56,120.00,4.00,4.60,null,null
CAE,2024-04-11 01:56,140.00,6.00,6.90,null,null
CAE,2024-04-11 02:56,130.00,11.00,12.65,null,null
CAE,2024-04-11 03:44,150.00,18.00,20.70,31.00,35.65
CAE,2024-04-11 03:56,160.00,19.00,21.85,33.00,37.95
CAE,2024-04-11 04:33,170.00,11.00,12.65,20.00,23.00
CAE,2024-04-11 04:56,140.00,11.00,12.65,null,null
CAE,2024-04-11 05:08,130.00,11.00,12.65,null,null
CAE,2024-04-11 05:37,130.00,10.00,11.50,null,null
CAE,2024-04-11 05:43,120.00,10.00,11.50,null,null
CAE,2024-04-11 05:47,120.00,10.00,11.50,null,null
CAE,2024-04-11 05:52,120.00,9.00,10.35,null,null
CAE,2024-04-11 05:56,120.00,14.00,16.10,18.00,20.70
CAE,2024-04-11 06:42,130.00,16.00,18.40,24.00,27.60
CAE,2024-04-11 06:56,110.00,26.00,29.90,33.00,37.95
CAE,2024-04-11 07:02,120.00,23.00,26.45,34.00,39.10
CAE,2024-04-11 07:07,150.00,17.00,19.55,34.00,39.10
CAE,2024-04-11 07:56,170.00,10.00,11.50,null,null
CAE,2024-04-11 08:23,150.00,9.00,10.35,null,null
CAE,2024-04-11 08:56,150.00,6.00,6.90,null,null
CAE,2024-04-11 09:53,180.00,5.00,5.75,null,null
CAE,2024-04-11 09:56,150.00,5.00,5.75,null,null
CAE,2024-04-11 10:23,160.00,11.00,12.65,21.00,24.15
CAE,2024-04-11 10:56,140.00,17.00,19.55,22.00,25.30
CAE,2024-04-11 11:56,160.00,17.00,19.55,29.00,33.35
CAE,2024-04-11 12:56,150.00,13.00,14.95,24.00,27.60
CAE,2024-04-11 13:56,140.00,13.00,14.95,26.00,29.90
CAE,2024-04-11 14:56,170.00,15.00,17.25,26.00,29.90
CAE,2024-04-11 15:14,170.00,15.00,17.25,28.00,32.20
CAE,2024-04-11 15:56,170.00,19.00,21.85,26.00,29.90
CAE,2024-04-11 16:56,180.00,13.00,14.95,27.00,31.05
CAE,2024-04-11 17:56,180.00,11.00,12.65,null,null
CAE,2024-04-11 18:56,220.00,14.00,16.10,25.00,28.75
CAE,2024-04-11 19:56,210.00,15.00,17.25,26.00,29.90
CAE,2024-04-11 20:56,230.00,12.00,13.80,20.00,23.00
CAE,2024-04-11 21:56,240.00,17.00,19.55,29.00,33.35
CAE,2024-04-11 22:56,250.00,16.00,18.40,28.00,32.20
CAE,2024-04-11 23:56,230.00,13.00,14.95,21.00,24.15
CAE,2024-04-12 00:56,250.00,17.00,19.55,28.00,32.20
CAE,2024-04-12 01:56,250.00,19.00,21.85,26.00,29.90
CAE,2024-04-12 02:56,260.00,17.00,19.55,24.00,27.60
CAE,2024-04-12 03:56,270.00,15.00,17.25,25.00,28.75
CAE,2024-04-12 04:56,260.00,11.00,12.65,null,null
CAE,2024-04-12 05:56,260.00,13.00,14.95,23.00,26.45
CAE,2024-04-12 06:56,250.00,11.00,12.65,18.00,20.70
CAE,2024-04-12 07:56,240.00,11.00,12.65,null,null
CAE,2024-04-12 08:56,240.00,17.00,19.55,23.00,26.45
CAE,2024-04-12 09:56,260.00,14.00,16.10,26.00,29.90
CAE,2024-04-12 10:56,240.00,19.00,21.85,34.00,39.10
CAE,2024-04-12 11:56,260.00,18.00,20.70,26.00,29.90
CAE,2024-04-12 12:56,270.00,19.00,21.85,29.00,33.35
CAE,2024-04-12 13:56,250.00,17.00,19.55,29.00,33.35
CAE,2024-04-12 14:56,280.00,21.00,24.15,32.00,36.80
CAE,2024-04-12 15:56,250.00,16.00,18.40,34.00,39.10
CAE,2024-04-12 16:56,260.00,19.00,21.85,32.00,36.80
CAE,2024-04-12 17:56,270.00,28.00,32.20,44.00,50.60
CAE,2024-04-12 18:56,290.00,21.00,24.15,29.00,33.35
CAE,2024-04-12 19:56,290.00,7.00,8.05,null,null
CAE,2024-04-12 20:56,260.00,6.00,6.90,null,null
CAE,2024-04-12 21:56,270.00,8.00,9.20,null,null
CAE,2024-04-12 22:56,270.00,14.00,16.10,23.00,26.45
CAE,2024-04-12 23:56,280.00,12.00,13.80,null,null
CAE,2024-04-13 00:56,260.00,7.00,8.05,null,null
CAE,2024-04-13 01:56,260.00,7.00,8.05,null,null
CAE,2024-04-13 02:56,260.00,8.00,9.20,null,null
CAE,2024-04-13 03:56,270.00,7.00,8.05,null,null
CAE,2024-04-13 04:56,220.00,3.00,3.45,null,null
CAE,2024-04-13 05:56,230.00,3.00,3.45,null,null
CAE,2024-04-13 06:56,240.00,3.00,3.45,null,null
CAE,2024-04-13 07:56,230.00,4.00,4.60,null,null
CAE,2024-04-13 08:56,250.00,7.00,8.05,null,null
CAE,2024-04-13 09:56,250.00,11.00,12.65,null,null
CAE,2024-04-13 10:56,260.00,11.00,12.65,null,null
CAE,2024-04-13 11:56,290.00,9.00,10.35,19.00,21.85
CAE,2024-04-13 12:56,280.00,14.00,16.10,22.00,25.30
CAE,2024-04-13 13:56,270.00,14.00,16.10,19.00,21.85
CAE,2024-04-13 14:56,270.00,12.00,13.80,19.00,21.85
CAE,2024-04-13 15:56,270.00,12.00,13.80,17.00,19.55
CAE,2024-04-13 16:56,290.00,15.00,17.25,24.00,27.60
CAE,2024-04-13 17:56,270.00,13.00,14.95,null,null
CAE,2024-04-13 18:56,260.00,8.00,9.20,null,null
CAE,2024-04-13 19:56,240.00,4.00,4.60,null,null
CAE,2024-04-13 20:56,250.00,5.00,5.75,null,null
CAE,2024-04-13 21:56,260.00,5.00,5.75,null,null
CAE,2024-04-13 22:56,0.00,0.00,0.00,null,null
CAE,2024-04-13 23:56,270.00,3.00,3.45,null,null
CAE,2024-04-14 00:56,290.00,7.00,8.05,null,null
CAE,2024-04-14 01:56,260.00,3.00,3.45,null,null
CAE,2024-04-14 02:56,270.00,3.00,3.45,null,null
CAE,2024-04-14 03:56,0.00,0.00,0.00,null,null
CAE,2024-04-14 04:56,270.00,3.00,3.45,null,null
CAE,2024-04-14 05:56,0.00,0.00,0.00,null,null
CAE,2024-04-14 06:56,0.00,0.00,0.00,null,null
CAE,2024-04-14 07:56,0.00,0.00,0.00,null,null
CAE,2024-04-14 08:56,0.00,0.00,0.00,null,null
CAE,2024-04-14 08:58,0.00,0.00,0.00,null,null
CAE,2024-04-14 09:56,0.00,0.00,0.00,null,null
CAE,2024-04-14 10:56,0.00,0.00,0.00,null,null
CAE,2024-04-14 11:56,null,3.00,3.45,null,null
CAE,2024-04-14 12:56,200.00,4.00,4.60,null,null
CAE,2024-04-14 13:56,140.00,3.00,3.45,null,null
CAE,2024-04-14 14:56,200.00,6.00,6.90,16.00,18.40
CAE,2024-04-14 15:56,230.00,9.00,10.35,18.00,20.70
CAE,2024-04-14 16:56,230.00,8.00,9.20,null,null
CAE,2024-04-14 17:56,240.00,8.00,9.20,18.00,20.70
CAE,2024-04-14 18:56,230.00,9.00,10.35,null,null
CAE,2024-04-14 19:56,220.00,4.00,4.60,null,null
CAE,2024-04-14 20:56,210.00,6.00,6.90,null,null
CAE,2024-04-14 21:56,220.00,4.00,4.60,null,null
CAE,2024-04-14 22:56,240.00,9.00,10.35,null,null
CAE,2024-04-14 23:56,240.00,9.00,10.35,null,null
CAE,2024-04-15 00:56,240.00,7.00,8.05,null,null
CAE,2024-04-15 01:56,250.00,5.00,5.75,null,null
CAE,2024-04-15 02:56,240.00,6.00,6.90,null,null
CAE,2024-04-15 03:56,250.00,6.00,6.90,null,null
CAE,2024-04-15 04:56,230.00,4.00,4.60,null,null
CAE,2024-04-15 05:56,250.00,5.00,5.75,null,null
CAE,2024-04-15 06:56,250.00,7.00,8.05,null,null
CAE,2024-04-15 07:56,240.00,7.00,8.05,null,null
CAE,2024-04-15 08:56,240.00,5.00,5.75,null,null
CAE,2024-04-15 09:56,260.00,8.00,9.20,null,null
CAE,2024-04-15 10:56,270.00,13.00,14.95,null,null
CAE,2024-04-15 11:56,280.00,10.00,11.50,null,null
CAE,2024-04-15 12:56,230.00,10.00,11.50,null,null
CAE,2024-04-15 13:56,240.00,11.00,12.65,20.00,23.00
CAE,2024-04-15 14:56,220.00,11.00,12.65,18.00,20.70
CAE,2024-04-15 15:56,260.00,13.00,14.95,22.00,25.30
CAE,2024-04-15 16:56,230.00,11.00,12.65,20.00,23.00
CAE,2024-04-15 17:56,260.00,15.00,17.25,null,null
CAE,2024-04-15 18:56,240.00,10.00,11.50,22.00,25.30
CAE,2024-04-15 19:56,230.00,5.00,5.75,null,null
CAE,2024-04-15 20:56,220.00,5.00,5.75,null,null
CAE,2024-04-15 21:56,230.00,8.00,9.20,null,null
CAE,2024-04-15 22:56,250.00,6.00,6.90,null,null
CAE,2024-04-15 23:56,240.00,7.00,8.05,null,null
CAE,2024-04-16 00:56,240.00,5.00,5.75,null,null
CAE,2024-04-16 01:56,250.00,5.00,5.75,null,null
CAE,2024-04-16 02:56,250.00,5.00,5.75,null,null
CAE,2024-04-16 03:56,240.00,4.00,4.60,null,null
CAE,2024-04-16 04:56,250.00,5.00,5.75,null,null
CAE,2024-04-16 05:56,260.00,5.00,5.75,null,null
CAE,2024-04-16 06:56,250.00,6.00,6.90,null,null
CAE,2024-04-16 07:56,null,3.00,3.45,null,null
CAE,2024-04-16 08:56,250.00,3.00,3.45,null,null
CAE,2024-04-16 09:56,250.00,7.00,8.05,null,null
CAE,2024-04-16 10:56,250.00,7.00,8.05,null,null
CAE,2024-04-16 11:56,240.00,8.00,9.20,null,null
CAE,2024-04-16 12:56,null,5.00,5.75,null,null
CAE,2024-04-16 13:56,270.00,9.00,10.35,17.00,19.55
CAE,2024-04-16 14:56,250.00,11.00,12.65,null,null
CAE,2024-04-16 15:56,230.00,8.00,9.20,null,null
CAE,2024-04-16 16:56,240.00,5.00,5.75,null,null
CAE,2024-04-16 17:56,null,5.00,5.75,null,null
CAE,2024-04-16 18:56,210.00,5.00,5.75,null,null
CAE,2024-04-16 19:56,190.00,3.00,3.45,null,null
CAE,2024-04-16 20:56,0.00,0.00,0.00,null,null
CAE,2024-04-16 21:56,230.00,3.00,3.45,null,null
CAE,2024-04-16 22:56,250.00,3.00,3.45,null,null
CAE,2024-04-16 23:56,270.00,3.00,3.45,null,null
CAE,2024-04-17 00:56,0.00,0.00,0.00,null,null
CAE,2024-04-17 01:56,270.00,3.00,3.45,null,null
CAE,2024-04-17 02:56,290.00,3.00,3.45,null,null
CAE,2024-04-17 03:56,0.00,0.00,0.00,null,null
CAE,2024-04-17 04:56,0.00,0.00,0.00,null,null
CAE,2024-04-17 05:56,220.00,3.00,3.45,null,null
CAE,2024-04-17 06:56,0.00,0.00,0.00,null,null
CAE,2024-04-17 07:56,240.00,3.00,3.45,null,null
CAE,2024-04-17 08:56,0.00,0.00,0.00,null,null
CAE,2024-04-17 09:56,250.00,5.00,5.75,null,null
CAE,2024-04-17 10:56,220.00,6.00,6.90,null,null
CAE,2024-04-17 11:56,200.00,9.00,10.35,null,null
CAE,2024-04-17 12:56,200.00,6.00,6.90,null,null
CAE,2024-04-17 13:56,220.00,9.00,10.35,null,null
CAE,2024-04-17 14:56,null,6.00,6.90,null,null
CAE,2024-04-17 15:56,190.00,7.00,8.05,null,null
CAE,2024-04-17 16:56,null,6.00,6.90,null,null
CAE,2024-04-17 17:56,210.00,7.00,8.05,null,null
CAE,2024-04-17 18:56,220.00,4.00,4.60,null,null
CAE,2024-04-17 19:56,210.00,6.00,6.90,null,null
CAE,2024-04-17 20:56,200.00,7.00,8.05,null,null
CAE,2024-04-17 21:56,200.00,7.00,8.05,null,null
CAE,2024-04-17 22:56,0.00,0.00,0.00,null,null
CAE,2024-04-17 23:56,0.00,0.00,0.00,null,null
CAE,2024-04-18 00:56,0.00,0.00,0.00,null,null
CAE,2024-04-18 01:56,280.00,4.00,4.60,null,null
