station,valid,drct,sknt,sped,gust,gust_mph
CHS,2024-04-02 12:56,260.00,9.00,10.35,18.00,20.70
CHS,2024-04-02 13:56,210.00,8.00,9.20,20.00,23.00
CHS,2024-04-02 14:56,220.00,13.00,14.95,null,null
CHS,2024-04-02 15:44,170.00,15.00,17.25,null,null
CHS,2024-04-02 15:56,190.00,14.00,16.10,null,null
CHS,2024-04-02 16:56,210.00,13.00,14.95,null,null
CHS,2024-04-02 17:56,190.00,17.00,19.55,null,null
CHS,2024-04-02 18:56,190.00,11.00,12.65,null,null
CHS,2024-04-02 19:56,200.00,13.00,14.95,null,null
CHS,2024-04-02 20:56,190.00,13.00,14.95,null,null
CHS,2024-04-02 21:56,190.00,9.00,10.35,null,null
CHS,2024-04-02 22:56,190.00,9.00,10.35,null,null
CHS,2024-04-02 23:56,190.00,12.00,13.80,null,null
CHS,2024-04-03 00:56,200.00,9.00,10.35,null,null
CHS,2024-04-03 01:56,180.00,8.00,9.20,null,null
CHS,2024-04-03 02:56,190.00,9.00,10.35,null,null
CHS,2024-04-03 03:56,200.00,11.00,12.65,null,null
CHS,2024-04-03 04:56,200.00,15.00,17.25,22.00,25.30
CHS,2024-04-03 05:56,190.00,14.00,16.10,22.00,25.30
CHS,2024-04-03 06:56,210.00,15.00,17.25,25.00,28.75
CHS,2024-04-03 07:56,180.00,11.00,12.65,null,null
CHS,2024-04-03 08:56,200.00,15.00,17.25,22.00,25.30
CHS,2024-04-03 09:14,200.00,16.00,18.40,23.00,26.45
CHS,2024-04-03 09:56,180.00,18.00,20.70,27.00,31.05
CHS,2024-04-03 10:34,190.00,18.00,20.70,31.00,35.65
CHS,2024-04-03 10:42,190.00,16.00,18.40,25.00,28.75
CHS,2024-04-03 10:52,190.00,20.00,23.00,28.00,32.20
CHS,2024-04-03 10:56,190.00,22.00,25.30,29.00,33.35
CHS,2024-04-03 11:18,200.00,21.00,24.15,29.00,33.35
CHS,2024-04-03 11:56,200.00,16.00,18.40,30.00,34.50
CHS,2024-04-03 12:08,260.00,15.00,17.25,23.00,26.45
CHS,2024-04-03 12:14,230.00,14.00,16.10,23.00,26.45
CHS,2024-04-03 12:25,200.00,13.00,14.95,23.00,26.45
CHS,2024-04-03 12:28,200.00,15.00,17.25,21.00,24.15
CHS,2024-04-03 12:32,200.00,14.00,16.10,22.00,25.30
CHS,2024-04-03 12:48,210.00,15.00,17.25,23.00,26.45
CHS,2024-04-03 12:56,210.00,14.00,16.10,22.00,25.30
CHS,2024-04-03 13:02,210.00,13.00,14.95,21.00,24.15
CHS,2024-04-03 13:08,210.00,12.00,13.80,22.00,25.30
CHS,2024-04-03 13:20,200.00,17.00,19.55,27.00,31.05
CHS,2024-04-03 13:56,200.00,18.00,20.70,24.00,27.60
CHS,2024-04-03 14:01,210.00,18.00,20.70,24.00,27.60
CHS,2024-04-03 14:56,210.00,11.00,12.65,null,null
CHS,2024-04-03 15:23,200.00,9.00,10.35,null,null
CHS,2024-04-03 15:56,200.00,11.00,12.65,null,null
CHS,2024-04-03 16:56,220.00,12.00,13.80,null,null
CHS,2024-04-03 17:56,220.00,12.00,13.80,null,null
CHS,2024-04-03 18:56,220.00,10.00,11.50,null,null
CHS,2024-04-03 19:56,220.00,11.00,12.65,null,null
CHS,2024-04-03 20:56,230.00,10.00,11.50,null,null
CHS,2024-04-03 21:56,230.00,9.00,10.35,null,null
CHS,2024-04-03 22:56,280.00,7.00,8.05,null,null
CHS,2024-04-03 23:56,280.00,8.00,9.20,null,null
CHS,2024-04-04 00:56,270.00,5.00,5.75,null,null
CHS,2024-04-04 01:56,250.00,4.00,4.60,null,null
CHS,2024-04-04 02:56,240.00,6.00,6.90,null,null
CHS,2024-04-04 03:56,270.00,8.00,9.20,null,null
CHS,2024-04-04 04:56,270.00,5.00,5.75,null,null
CHS,2024-04-04 05:56,260.00,8.00,9.20,null,null
CHS,2024-04-04 06:56,250.00,6.00,6.90,null,null
CHS,2024-04-04 07:56,250.00,8.00,9.20,null,null
CHS,2024-04-04 08:56,260.00,11.00,12.65,null,null
CHS,2024-04-04 09:56,280.00,12.00,13.80,18.00,20.70
CHS,2024-04-04 10:56,270.00,14.00,16.10,23.00,26.45
CHS,2024-04-04 11:56,270.00,17.00,19.55,25.00,28.75
CHS,2024-04-04 12:56,270.00,18.00,20.70,27.00,31.05
CHS,2024-04-04 13:56,270.00,11.00,12.65,21.00,24.15
CHS,2024-04-04 14:56,270.00,13.00,14.95,27.00,31.05
CHS,2024-04-04 15:56,270.00,11.00,12.65,26.00,29.90
CHS,2024-04-04 16:56,270.00,16.00,18.40,27.00,31.05
CHS,2024-04-04 17:56,270.00,12.00,13.80,24.00,27.60
CHS,2024-04-04 18:56,260.00,10.00,11.50,null,null
CHS,2024-04-04 19:56,240.00,5.00,5.75,null,null
CHS,2024-04-04 20:56,230.00,5.00,5.75,null,null
CHS,2024-04-04 21:56,250.00,3.00,3.45,null,null
CHS,2024-04-04 22:56,280.00,4.00,4.60,null,null
CHS,2024-04-04 23:56,330.00,3.00,3.45,null,null
CHS,2024-04-05 00:56,260.00,4.00,4.60,null,null
CHS,2024-04-05 01:56,330.00,4.00,4.60,null,null
CHS,2024-04-05 02:56,330.00,5.00,5.75,null,null
CHS,2024-04-05 03:56,0.00,0.00,0.00,null,null
CHS,2024-04-05 04:56,0.00,0.00,0.00,null,null
CHS,2024-04-05 05:56,0.00,0.00,0.00,null,null
CHS,2024-04-05 06:56,0.00,0.00,0.00,null,null
CHS,2024-04-05 07:56,0.00,0.00,0.00,null,null
CHS,2024-04-05 08:56,260.00,6.00,6.90,null,null
CHS,2024-04-05 09:56,270.00,10.00,11.50,null,null
CHS,2024-04-05 10:56,270.00,11.00,12.65,17.00,19.55
CHS,2024-04-05 11:56,280.00,14.00,16.10,24.00,27.60
CHS,2024-04-05 12:56,290.00,14.00,16.10,21.00,24.15
CHS,2024-04-05 13:56,270.00,13.00,14.95,21.00,24.15
CHS,2024-04-05 14:56,260.00,12.00,13.80,24.00,27.60
CHS,2024-04-05 15:56,250.00,14.00,16.10,null,null
CHS,2024-04-05 16:56,280.00,8.00,9.20,17.00,19.55
CHS,2024-04-05 17:56,260.00,14.00,16.10,24.00,27.60
CHS,2024-04-05 18:56,270.00,12.00,13.80,20.00,23.00
CHS,2024-04-05 19:56,260.00,5.00,5.75,null,null
CHS,2024-04-05 20:56,270.00,4.00,4.60,null,null
CHS,2024-04-05 21:56,300.00,4.00,4.60,null,null
CHS,2024-04-05 22:56,0.00,0.00,0.00,null,null
CHS,2024-04-05 23:56,320.00,3.00,3.45,null,null
CHS,2024-04-06 00:56,10.00,12.00,13.80,null,null
CHS,2024-04-06 01:56,360.00,9.00,10.35,null,null
CHS,2024-04-06 02:56,360.00,7.00,8.05,null,null
CHS,2024-04-06 03:56,340.00,7.00,8.05,null,null
CHS,2024-04-06 04:56,320.00,7.00,8.05,null,null
CHS,2024-04-06 05:56,330.00,6.00,6.90,null,null
CHS,2024-04-06 06:56,10.00,13.00,14.95,18.00,20.70
CHS,2024-04-06 07:56,360.00,12.00,13.80,21.00,24.15
CHS,2024-04-06 08:56,10.00,13.00,14.95,18.00,20.70
CHS,2024-04-06 09:56,20.00,10.00,11.50,20.00,23.00
CHS,2024-04-06 10:56,350.00,14.00,16.10,20.00,23.00
CHS,2024-04-06 11:56,340.00,15.00,17.25,22.00,25.30
CHS,2024-04-06 12:56,340.00,11.00,12.65,17.00,19.55
CHS,2024-04-06 13:56,310.00,8.00,9.20,19.00,21.85
CHS,2024-04-06 14:56,null,5.00,5.75,null,null
CHS,2024-04-06 15:56,290.00,6.00,6.90,null,null
CHS,2024-04-06 16:56,340.00,8.00,9.20,null,null
CHS,2024-04-06 17:56,320.00,6.00,6.90,null,null
CHS,2024-04-06 18:56,340.00,5.00,5.75,null,null
CHS,2024-04-06 19:56,10.00,4.00,4.60,null,null
CHS,2024-04-06 20:56,0.00,0.00,0.00,null,null
CHS,2024-04-06 21:56,0.00,0.00,0.00,null,null
CHS,2024-04-06 22:56,190.00,5.00,5.75,null,null
CHS,2024-04-06 23:56,190.00,3.00,3.45,null,null
CHS,2024-04-07 00:56,0.00,0.00,0.00,null,null
CHS,2024-04-07 01:56,0.00,0.00,0.00,null,null
CHS,2024-04-07 02:56,0.00,0.00,0.00,null,null
CHS,2024-04-07 03:56,0.00,0.00,0.00,null,null
CHS,2024-04-07 04:56,330.00,8.00,9.20,null,null
CHS,2024-04-07 05:56,10.00,7.00,8.05,null,null
CHS,2024-04-07 06:56,20.00,5.00,5.75,null,null
CHS,2024-04-07 07:56,20.00,6.00,6.90,null,null
CHS,2024-04-07 08:56,30.00,7.00,8.05,null,null
CHS,2024-04-07 09:56,30.00,8.00,9.20,null,null
CHS,2024-04-07 10:56,60.00,6.00,6.90,null,null
CHS,2024-04-07 11:56,0.00,0.00,0.00,null,null
CHS,2024-04-07 12:56,null,3.00,3.45,null,null
CHS,2024-04-07 13:56,null,5.00,5.75,null,null
CHS,2024-04-07 14:56,null,3.00,3.45,null,null
CHS,2024-04-07 15:56,120.00,12.00,13.80,18.00,20.70
CHS,2024-04-07 16:56,170.00,9.00,10.35,null,null
CHS,2024-04-07 17:56,180.00,10.00,11.50,null,null
CHS,2024-04-07 18:56,200.00,9.00,10.35,null,null
CHS,2024-04-07 19:56,150.00,6.00,6.90,null,null
CHS,2024-04-07 20:56,170.00,3.00,3.45,null,null
CHS,2024-04-07 21:56,170.00,3.00,3.45,null,null
CHS,2024-04-07 22:56,160.00,3.00,3.45,null,null
CHS,2024-04-07 23:56,140.00,4.00,4.60,null,null
CHS,2024-04-08 00:56,0.00,0.00,0.00,null,null
CHS,2024-04-08 01:56,0.00,0.00,0.00,null,null
CHS,2024-04-08 02:56,0.00,0.00,0.00,null,null
CHS,2024-04-08 03:56,0.00,0.00,0.00,null,null
CHS,2024-04-08 04:56,0.00,0.00,0.00,null,null
CHS,2024-04-08 05:56,0.00,0.00,0.00,null,null
CHS,2024-04-08 06:56,0.00,0.00,0.00,null,null
CHS,2024-04-08 07:56,0.00,0.00,0.00,null,null
CHS,2024-04-08 08:56,150.00,5.00,5.75,null,null
CHS,2024-04-08 09:56,160.00,6.00,6.90,null,null
CHS,2024-04-08 10:56,180.00,7.00,8.05,null,null
CHS,2024-04-08 11:56,160.00,8.00,9.20,null,null
CHS,2024-04-08 12:56,null,4.00,4.60,null,null
CHS,2024-04-08 13:56,160.00,8.00,9.20,null,null
CHS,2024-04-08 14:56,170.00,6.00,6.90,null,null
CHS,2024-04-08 15:56,170.00,11.00,12.65,null,null
CHS,2024-04-08 16:56,190.00,10.00,11.50,null,null
CHS,2024-04-08 17:56,170.00,10.00,11.50,null,null
CHS,2024-04-08 18:56,170.00,9.00,10.35,null,null
CHS,2024-04-08 19:56,180.00,8.00,9.20,null,null
CHS,2024-04-08 20:56,140.00,6.00,6.90,null,null
CHS,2024-04-08 21:56,150.00,4.00,4.60,null,null
CHS,2024-04-08 22:56,120.00,5.00,5.75,null,null
CHS,2024-04-08 23:56,190.00,3.00,3.45,null,null
CHS,2024-04-09 00:56,0.00,0.00,0.00,null,null
CHS,2024-04-09 01:56,0.00,0.00,0.00,null,null
CHS,2024-04-09 02:56,0.00,0.00,0.00,null,null
CHS,2024-04-09 03:56,170.00,3.00,3.45,null,null
CHS,2024-04-09 04:56,200.00,4.00,4.60,null,null
CHS,2024-04-09 05:56,0.00,0.00,0.00,null,null
CHS,2024-04-09 06:56,200.00,5.00,5.75,null,null
CHS,2024-04-09 07:56,190.00,3.00,3.45,null,null
CHS,2024-04-09 08:56,170.00,4.00,4.60,null,null
CHS,2024-04-09 09:56,220.00,5.00,5.75,null,null
CHS,2024-04-09 10:56,230.00,6.00,6.90,null,null
CHS,2024-04-09 11:56,220.00,5.00,5.75,null,null
CHS,2024-04-09 12:56,200.00,4.00,4.60,14.00,16.10
CHS,2024-04-09 13:56,240.00,7.00,8.05,null,null
CHS,2024-04-09 14:56,200.00,11.00,12.65,null,null
CHS,2024-04-09 15:56,210.00,7.00,8.05,15.00,17.25
CHS,2024-04-09 16:56,190.00,10.00,11.50,null,null
CHS,2024-04-09 17:56,200.00,9.00,10.35,null,null
CHS,2024-04-09 18:56,180.00,7.00,8.05,null,null
CHS,2024-04-09 19:56,180.00,5.00,5.75,null,null
CHS,2024-04-09 20:56,160.00,6.00,6.90,null,null
CHS,2024-04-09 21:56,160.00,5.00,5.75,null,null
CHS,2024-04-09 22:56,150.00,5.00,5.75,null,null
CHS,2024-04-09 23:56,140.00,8.00,9.20,null,null
CHS,2024-04-10 00:56,150.00,7.00,8.05,null,null
CHS,2024-04-10 01:56,150.00,6.00,6.90,null,null
CHS,2024-04-10 02:56,170.00,8.00,9.20,null,null
CHS,2024-04-10 03:56,160.00,6.00,6.90,null,null
CHS,2024-04-10 04:56,160.00,4.00,4.60,null,null
CHS,2024-04-10 05:56,150.00,3.00,3.45,null,null
CHS,2024-04-10 06:56,130.00,3.00,3.45,null,null
CHS,2024-04-10 07:56,120.00,3.00,3.45,null,null
CHS,2024-04-10 08:56,150.00,7.00,8.05,null,null
CHS,2024-04-10 09:56,170.00,9.00,10.35,null,null
CHS,2024-04-10 10:56,170.00,12.00,13.80,null,null
CHS,2024-04-10 11:56,170.00,14.00,16.10,19.00,21.85
CHS,2024-04-10 12:56,170.00,13.00,14.95,20.00,23.00
CHS,2024-04-10 13:56,160.00,15.00,17.25,null,null
CHS,2024-04-10 14:56,150.00,16.00,18.40,22.00,25.30
CHS,2024-04-10 15:56,160.00,14.00,16.10,21.00,24.15
CHS,2024-04-10 16:56,140.00,14.00,16.10,22.00,25.30
CHS,2024-04-10 17:56,150.00,15.00,17.25,21.00,24.15
CHS,2024-04-10 18:56,140.00,12.00,13.80,20.00,23.00
CHS,2024-04-10 19:56,140.00,9.00,10.35,null,null
CHS,2024-04-10 20:56,130.00,13.00,14.95,20.00,23.00
CHS,2024-04-10 21:56,140.00,9.00,10.35,null,null
CHS,2024-04-10 22:56,130.00,12.00,13.80,null,null
CHS,2024-04-10 23:56,140.00,9.00,10.35,null,null
CHS,2024-04-11 00:56,150.00,8.00,9.20,null,null
CHS,2024-04-11 01:56,140.00,9.00,10.35,null,null
CHS,2024-04-11 02:56,120.00,8.00,9.20,null,null
CHS,2024-04-11 03:56,130.00,12.00,13.80,null,null
CHS,2024-04-11 04:16,160.00,11.00,12.65,null,null
CHS,2024-04-11 04:39,140.00,11.00,12.65,null,null
CHS,2024-04-11 04:56,140.00,12.00,13.80,null,null
CHS,2024-04-11 05:56,180.00,17.00,19.55,26.00,29.90
CHS,2024-04-11 06:37,180.00,16.00,18.40,23.00,26.45
CHS,2024-04-11 06:56,190.00,11.00,12.65,null,null
CHS,2024-04-11 07:17,190.00,8.00,9.20,null,null
CHS,2024-04-11 07:56,160.00,15.00,17.25,21.00,24.15
CHS,2024-04-11 08:50,190.00,14.00,16.10,21.00,24.15
CHS,2024-04-11 08:56,170.00,17.00,19.55,28.00,32.20
CHS,2024-04-11 09:12,130.00,17.00,19.55,21.00,24.15
CHS,2024-04-11 09:56,130.00,24.00,27.60,43.00,49.45
CHS,2024-04-11 10:29,150.00,20.00,23.00,34.00,39.10
CHS,2024-04-11 10:56,160.00,15.00,17.25,26.00,29.90
CHS,2024-04-11 11:21,150.00,19.00,21.85,27.00,31.05
CHS,2024-04-11 11:49,170.00,17.00,19.55,27.00,31.05
CHS,2024-04-11 11:56,150.00,17.00,19.55,25.00,28.75
CHS,2024-04-11 12:48,150.00,15.00,17.25,21.00,24.15
CHS,2024-04-11 12:56,150.00,16.00,18.40,23.00,26.45
CHS,2024-04-11 13:26,140.00,16.00,18.40,21.00,24.15
CHS,2024-04-11 13:50,140.00,14.00,16.10,25.00,28.75
CHS,2024-04-11 13:56,140.00,16.00,18.40,24.00,27.60
CHS,2024-04-11 14:56,170.00,16.00,18.40,28.00,32.20
CHS,2024-04-11 15:04,170.00,16.00,18.40,23.00,26.45
CHS,2024-04-11 15:56,180.00,21.00,24.15,26.00,29.90
CHS,2024-04-11 16:56,180.00,21.00,24.15,27.00,31.05
CHS,2024-04-11 17:56,190.00,16.00,18.40,27.00,31.05
CHS,2024-04-11 18:56,190.00,18.00,20.70,26.00,29.90
CHS,2024-04-11 19:56,200.00,15.00,17.25,28.00,32.20
CHS,2024-04-11 20:56,200.00,14.00,16.10,23.00,26.45
CHS,2024-04-11 21:56,210.00,9.00,10.35,null,null
CHS,2024-04-11 22:56,210.00,12.00,13.80,21.00,24.15
CHS,2024-04-11 23:56,210.00,12.00,13.80,22.00,25.30
CHS,2024-04-12 00:56,260.00,11.00,12.65,19.00,21.85
CHS,2024-04-12 01:56,250.00,16.00,18.40,33.00,37.95
CHS,2024-04-12 02:56,250.00,19.00,21.85,29.00,33.35
CHS,2024-04-12 03:56,270.00,20.00,23.00,31.00,35.65
CHS,2024-04-12 04:56,270.00,13.00,14.95,20.00,23.00
CHS,2024-04-12 05:56,260.00,12.00,13.80,21.00,24.15
CHS,2024-04-12 06:56,260.00,12.00,13.80,20.00,23.00
CHS,2024-04-12 07:56,250.00,15.00,17.25,21.00,24.15
CHS,2024-04-12 08:56,260.00,14.00,16.10,null,null
CHS,2024-04-12 09:56,260.00,15.00,17.25,23.00,26.45
CHS,2024-04-12 10:56,240.00,13.00,14.95,21.00,24.15
CHS,2024-04-12 11:56,250.00,18.00,20.70,27.00,31.05
CHS,2024-04-12 12:56,250.00,13.00,14.95,29.00,33.35
CHS,2024-04-12 13:56,250.00,13.00,14.95,24.00,27.60
CHS,2024-04-12 14:56,240.00,19.00,21.85,29.00,33.35
CHS,2024-04-12 15:56,250.00,16.00,18.40,35.00,40.25
CHS,2024-04-12 16:56,240.00,18.00,20.70,27.00,31.05
CHS,2024-04-12 17:56,260.00,17.00,19.55,28.00,32.20
CHS,2024-04-12 18:56,270.00,17.00,19.55,32.00,36.80
CHS,2024-04-12 19:56,280.00,13.00,14.95,26.00,29.90
CHS,2024-04-12 20:56,290.00,13.00,14.95,23.00,26.45
CHS,2024-04-12 21:56,290.00,11.00,12.65,20.00,23.00
CHS,2024-04-12 22:56,290.00,12.00,13.80,null,null
CHS,2024-04-12 23:56,280.00,8.00,9.20,null,null
CHS,2024-04-13 00:56,270.00,6.00,6.90,null,null
CHS,2024-04-13 01:56,290.00,11.00,12.65,null,null
CHS,2024-04-13 02:56,270.00,6.00,6.90,null,null
CHS,2024-04-13 03:56,250.00,5.00,5.75,null,null
CHS,2024-04-13 04:56,250.00,6.00,6.90,null,null
CHS,2024-04-13 05:56,270.00,8.00,9.20,null,null
CHS,2024-04-13 06:56,270.00,7.00,8.05,null,null
CHS,2024-04-13 07:56,270.00,7.00,8.05,null,null
CHS,2024-04-13 08:56,270.00,8.00,9.20,16.00,18.40
CHS,2024-04-13 09:56,290.00,7.00,8.05,null,null
CHS,2024-04-13 10:56,300.00,13.00,14.95,null,null
CHS,2024-04-13 11:56,300.00,9.00,10.35,19.00,21.85
CHS,2024-04-13 12:56,320.00,8.00,9.20,21.00,24.15
CHS,2024-04-13 13:56,320.00,12.00,13.80,19.00,21.85
CHS,2024-04-13 14:56,290.00,6.00,6.90,14.00,16.10
CHS,2024-04-13 15:56,270.00,10.00,11.50,19.00,21.85
CHS,2024-04-13 16:24,280.00,15.00,17.25,22.00,25.30
CHS,2024-04-13 16:56,250.00,9.00,10.35,null,null
CHS,2024-04-13 17:56,270.00,9.00,10.35,17.00,19.55
CHS,2024-04-13 18:56,290.00,8.00,9.20,null,null
CHS,2024-04-13 19:56,240.00,6.00,6.90,null,null
CHS,2024-04-13 20:56,270.00,4.00,4.60,null,null
CHS,2024-04-13 21:56,0.00,0.00,0.00,null,null
CHS,2024-04-13 22:56,0.00,0.00,0.00,null,null
CHS,2024-04-13 23:56,260.00,4.00,4.60,null,null
CHS,2024-04-14 00:56,260.00,4.00,4.60,null,null
CHS,2024-04-14 01:56,250.00,5.00,5.75,null,null
CHS,2024-04-14 02:56,250.00,4.00,4.60,null,null
CHS,2024-04-14 03:56,0.00,0.00,0.00,null,null
CHS,2024-04-14 04:56,250.00,3.00,3.45,null,null
CHS,2024-04-14 05:56,0.00,0.00,0.00,null,null
CHS,2024-04-14 06:56,0.00,0.00,0.00,null,null
CHS,2024-04-14 07:56,0.00,0.00,0.00,null,null
CHS,2024-04-14 08:56,0.00,0.00,0.00,null,null
CHS,2024-04-14 09:56,340.00,3.00,3.45,null,null
CHS,2024-04-14 10:56,0.00,0.00,0.00,null,null
CHS,2024-04-14 11:56,130.00,5.00,5.75,null,null
CHS,2024-04-14 12:56,170.00,5.00,5.75,null,null
CHS,2024-04-14 13:56,160.00,6.00,6.90,null,null
CHS,2024-04-14 14:56,null,5.00,5.75,null,null
CHS,2024-04-14 15:56,120.00,10.00,11.50,17.00,19.55
CHS,2024-04-14 16:56,160.00,11.00,12.65,null,null
CHS,2024-04-14 17:56,190.00,13.00,14.95,null,null
CHS,2024-04-14 18:56,200.00,11.00,12.65,null,null
CHS,2024-04-14 19:56,200.00,8.00,9.20,null,null
CHS,2024-04-14 20:56,200.00,8.00,9.20,null,null
CHS,2024-04-14 21:56,200.00,7.00,8.05,null,null
CHS,2024-04-14 22:56,200.00,7.00,8.05,null,null
CHS,2024-04-14 23:56,210.00,9.00,10.35,null,null
CHS,2024-04-15 00:56,210.00,6.00,6.90,null,null
CHS,2024-04-15 01:56,220.00,7.00,8.05,null,null
CHS,2024-04-15 02:56,230.00,7.00,8.05,null,null
CHS,2024-04-15 03:56,220.00,10.00,11.50,null,null
CHS,2024-04-15 04:56,220.00,8.00,9.20,null,null
CHS,2024-04-15 05:56,230.00,7.00,8.05,null,null
CHS,2024-04-15 06:56,240.00,5.00,5.75,null,null
CHS,2024-04-15 07:56,230.00,5.00,5.75,null,null
CHS,2024-04-15 08:56,260.00,8.00,9.20,null,null
CHS,2024-04-15 09:56,270.00,8.00,9.20,null,null
CHS,2024-04-15 10:56,280.00,10.00,11.50,null,null
CHS,2024-04-15 11:56,280.00,12.00,13.80,null,null
CHS,2024-04-15 12:56,280.00,7.00,8.05,15.00,17.25
CHS,2024-04-15 13:56,310.00,6.00,6.90,null,null
CHS,2024-04-15 14:56,200.00,11.00,12.65,16.00,18.40
CHS,2024-04-15 15:56,260.00,11.00,12.65,null,null
CHS,2024-04-15 16:56,200.00,11.00,12.65,null,null
CHS,2024-04-15 17:56,210.00,13.00,14.95,null,null
CHS,2024-04-15 18:56,200.00,12.00,13.80,null,null
CHS,2024-04-15 19:56,200.00,9.00,10.35,null,null
CHS,2024-04-15 20:56,200.00,9.00,10.35,null,null
CHS,2024-04-15 21:56,210.00,9.00,10.35,null,null
CHS,2024-04-15 22:56,220.00,7.00,8.05,null,null
CHS,2024-04-15 23:56,220.00,8.00,9.20,null,null
CHS,2024-04-16 00:56,220.00,8.00,9.20,null,null
CHS,2024-04-16 01:56,210.00,7.00,8.05,null,null
CHS,2024-04-16 02:56,220.00,8.00,9.20,null,null
CHS,2024-04-16 03:56,220.00,7.00,8.05,null,null
CHS,2024-04-16 04:56,220.00,6.00,6.90,null,null
CHS,2024-04-16 05:56,230.00,5.00,5.75,null,null
CHS,2024-04-16 06:56,240.00,4.00,4.60,null,null
CHS,2024-04-16 07:56,230.00,5.00,5.75,null,null
CHS,2024-04-16 08:56,270.00,5.00,5.75,null,null
CHS,2024-04-16 09:56,260.00,5.00,5.75,null,null
CHS,2024-04-16 10:56,280.00,7.00,8.05,null,null
CHS,2024-04-16 11:56,290.00,7.00,8.05,null,null
CHS,2024-04-16 12:56,220.00,8.00,9.20,null,null
CHS,2024-04-16 13:56,240.00,5.00,5.75,null,null
CHS,2024-04-16 14:56,240.00,6.00,6.90,null,null
CHS,2024-04-16 15:56,230.00,8.00,9.20,null,null
CHS,2024-04-16 16:56,250.00,9.00,10.35,null,null
CHS,2024-04-16 17:56,200.00,8.00,9.20,null,null
CHS,2024-04-16 18:56,200.00,7.00,8.05,null,null
CHS,2024-04-16 19:56,190.00,7.00,8.05,null,null
CHS,2024-04-16 20:56,200.00,7.00,8.05,null,null
CHS,2024-04-16 21:56,200.00,5.00,5.75,null,null
CHS,2024-04-16 22:56,220.00,5.00,5.75,null,null
CHS,2024-04-16 23:56,210.00,6.00,6.90,null,null
CHS,2024-04-17 00:56,200.00,5.00,5.75,null,null
CHS,2024-04-17 01:56,190.00,4.00,4.60,null,null
CHS,2024-04-17 02:56,190.00,4.00,4.60,null,null
CHS,2024-04-17 03:56,220.00,3.00,3.45,null,null
CHS,2024-04-17 04:56,0.00,0.00,0.00,null,null
CHS,2024-04-17 05:56,190.00,3.00,3.45,null,null
CHS,2024-04-17 06:56,0.00,0.00,0.00,null,null
CHS,2024-04-17 07:56,200.00,4.00,4.60,null,null
CHS,2024-04-17 08:56,190.00,7.00,8.05,null,null
CHS,2024-04-17 09:56,220.00,10.00,11.50,null,null
CHS,2024-04-17 10:56,210.00,7.00,8.05,null,null
CHS,2024-04-17 11:56,200.00,9.00,10.35,null,null
CHS,2024-04-17 12:56,200.00,12.00,13.80,null,null
CHS,2024-04-17 13:56,200.00,10.00,11.50,null,null
CHS,2024-04-17 14:56,200.00,12.00,13.80,null,null
CHS,2024-04-17 15:56,220.00,11.00,12.65,17.00,19.55
CHS,2024-04-17 16:56,200.00,11.00,12.65,null,null
CHS,2024-04-17 17:56,200.00,12.00,13.80,null,null
CHS,2024-04-17 18:56,200.00,7.00,8.05,null,null
CHS,2024-04-17 19:56,190.00,8.00,9.20,null,null
CHS,2024-04-17 20:56,190.00,8.00,9.20,null,null
CHS,2024-04-17 21:56,190.00,7.00,8.05,null,null
CHS,2024-04-17 22:56,180.00,10.00,11.50,null,null
CHS,2024-04-17 23:56,200.00,12.00,13.80,null,null
CHS,2024-04-18 00:56,210.00,13.00,14.95,23.00,26.45
CHS,2024-04-18 01:56,210.00,13.00,14.95,23.00,26.45
CHS,2024-04-18 02:56,230.00,9.00,10.35,null,null
CHS,2024-04-18 03:56,240.00,4.00,4.60,null,null
CHS,2024-04-18 04:56,270.00,3.00,3.45,null,null
CHS,2024-04-18 05:56,270.00,3.00,3.45,null,null
CHS,2024-04-18 06:56,0.00,0.00,0.00,null,null
CHS,2024-04-18 07:56,0.00,0.00,0.00,null,null
CHS,2024-04-18 08:56,230.00,4.00,4.60,null,null
CHS,2024-04-18 09:56,null,4.00,4.60,null,null
CHS,2024-04-18 10:56,240.00,3.00,3.45,null,null
CHS,2024-04-18 11:56,340.00,5.00,5.75,null,null
CHS,2024-04-18 12:56,290.00,4.00,4.60,null,null
CHS,2024-04-18 13:56,330.00,7.00,8.05,null,null
CHS,2024-04-18 14:56,260.00,5.00,5.75,null,null
CHS,2024-04-18 15:56,null,4.00,4.60,null,null
CHS,2024-04-18 16:56,200.00,11.00,12.65,null,null
CHS,2024-04-18 17:56,200.00,12.00,13.80,null,null
CHS,2024-04-18 18:56,190.00,10.00,11.50,null,null
CHS,2024-04-18 19:56,190.00,7.00,8.05,null,null
CHS,2024-04-18 20:56,190.00,4.00,4.60,null,null
CHS,2024-04-18 21:56,200.00,4.00,4.60,null,null
CHS,2024-04-18 22:56,170.00,3.00,3.45,null,null
CHS,2024-04-18 23:56,200.00,5.00,5.75,null,null
CHS,2024-04-19 00:56,210.00,6.00,6.90,null,null
CHS,2024-04-19 01:56,220.00,8.00,9.20,null,null
CHS,2024-04-19 02:56,220.00,5.00,5.75,null,null
CHS,2024-04-19 03:56,0.00,0.00,0.00,null,null
CHS,2024-04-19 04:56,0.00,0.00,0.00,null,null
CHS,2024-04-19 05:56,0.00,0.00,0.00,null,null
CHS,2024-04-19 06:56,0.00,0.00,0.00,null,null
CHS,2024-04-19 07:56,0.00,0.00,0.00,null,null
